//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	40 40 40 			180 180 180 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 46			4 65 64 64			0	0	0	1.00		
// Midday
	48 42 44 			22 22 22 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 87 64 85			4 64 33 33			0	0	0	1.00		
// 7 PM
	7 9 2 			54 55 55 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 44 64 87			6 99 99 99			0	0	0	1.00		
// 8 PM
	0 0 0 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 64 146 64			0	0	0	1.00		
// 10 PM
	0 0 0 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.3		0.5			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 96 92 64			0	0	0	1.00		
//
///////////////////////////////////////////EXTRACOLOURS_2 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			99 99 99 			255 255 255 			0 0 0 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 73 73 73			6 0 0 0			0	0	0	1.00		
// 5 AM
	30 30 30 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 64 73 80			0	0	0	1.00		
// 6 AM
	0 0 0 			165 165 165 			255 255 255 			255 114 221 			50 5 50 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 16 64			6 64 64 64			0	0	0	1.00		
// 7 AM
	40 40 40 			133 133 133 			255 255 255 			255 255 255 			0 0 0 			0 0 0 			5 0 0 			0.8		0.8		0.8			200 0 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			4 64 64 64			0	0	0	1.00		
// Midday
	40 40 40 			0 0 0 			255 255 255 			255 255 255 			0 0 0 			0 0 0 			5 0 0 			0.8		0.8		0.8			200 0 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 44 44 44			4 33 64 64			234	0	0	1.00		
// 7 PM
	0 0 0 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 64 146 64			0	0	0	1.00		
// 8 PM
	0 0 0 			50 50 50 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 64 64 64			0	0	0	1.00		
// 10 PM
	0 0 0 			190 180 180 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 64 64 40			0	0	0	1.00		
